Somnia,2022-11-03 15:42:15,INTX,0,0
Somnia,2022-11-03 15:42:15,INTY,0,0
Somnia,2022-11-03 15:42:15,IND,8140,8140
Somnia,2022-11-03 15:42:15,GEB,141,69
Somnia,2022-11-03 15:42:15,GEL,-166,-137
Somnia,2022-11-03 15:42:15,AEB,-1980,-2516
Somnia,2022-11-03 15:42:15,AEL,-2364,-5968
Somnia,2022-11-03 15:42:15,CURX,0,0
Somnia,2022-11-03 15:42:15,CURY,0,0
Somnia,2022-11-03 15:42:15,INTX,0,0
Somnia,2022-11-03 15:42:15,INTY,0,0
Somnia,2022-11-03 15:42:15,IND,8141,8141
Somnia,2022-11-03 15:42:15,GEB,166,63
Somnia,2022-11-03 15:42:15,GEL,-160,-134
Somnia,2022-11-03 15:42:15,AEB,-1952,-2348
Somnia,2022-11-03 15:42:15,AEL,-2388,-5980
Somnia,2022-11-03 15:42:15,CURX,0,0
Somnia,2022-11-03 15:42:15,CURY,0,0
Somnia,2022-11-03 15:42:15,INTX,0,0
Somnia,2022-11-03 15:42:15,INTY,0,0
Somnia,2022-11-03 15:42:15,IND,8142,8142
Somnia,2022-11-03 15:42:15,GEB,142,54
Somnia,2022-11-03 15:42:15,GEL,-181,-83
Somnia,2022-11-03 15:42:15,AEB,-2028,-2392
Somnia,2022-11-03 15:42:15,AEL,-2356,-5936
Somnia,2022-11-03 15:42:15,CURX,0,0
Somnia,2022-11-03 15:42:15,CURY,0,0
Somnia,2022-11-03 15:42:15,INTX,0,0
Somnia,2022-11-03 15:42:15,INTY,0,0
Somnia,2022-11-03 15:42:15,IND,8143,8143
Somnia,2022-11-03 15:42:15,GEB,150,55
Somnia,2022-11-03 15:42:15,GEL,-171,-155
Somnia,2022-11-03 15:42:15,AEB,-2008,-2328
Somnia,2022-11-03 15:42:15,AEL,-2408,-5984
Somnia,2022-11-03 15:42:15,CURX,0,0
Somnia,2022-11-03 15:42:15,CURY,0,0
Somnia,2022-11-03 15:42:15,INTX,0,0
Somnia,2022-11-03 15:42:15,INTY,0,0
Somnia,2022-11-03 15:42:15,IND,8144,8144
Somnia,2022-11-03 15:42:15,GEB,149,78
Somnia,2022-11-03 15:42:15,GEL,-157,-109
Somnia,2022-11-03 15:42:15,AEB,-1760,-2536
Somnia,2022-11-03 15:42:15,AEL,-2324,-6168
Somnia,2022-11-03 15:42:15,CURX,0,0
Somnia,2022-11-03 15:42:15,CURY,0,0
Somnia,2022-11-03 15:42:15,INTX,0,0
Somnia,2022-11-03 15:42:15,INTY,0,0
Somnia,2022-11-03 15:42:15,IND,8145,8145
Somnia,2022-11-03 15:42:15,GEB,161,63
Somnia,2022-11-03 15:42:15,GEL,-161,-111
Somnia,2022-11-03 15:42:15,AEB,-1788,-2368
Somnia,2022-11-03 15:42:15,AEL,-2260,-6052
Somnia,2022-11-03 15:42:15,CURX,1,0
Somnia,2022-11-03 15:42:15,CURY,0,0
Somnia,2022-11-03 15:42:15,INTX,0,0
Somnia,2022-11-03 15:42:15,INTY,0,0
Somnia,2022-11-03 15:42:15,IND,8146,8146
Somnia,2022-11-03 15:42:15,GEB,129,56
Somnia,2022-11-03 15:42:15,GEL,-149,-109
Somnia,2022-11-03 15:42:15,AEB,-1892,-2476
Somnia,2022-11-03 15:42:15,AEL,-2456,-6108
Somnia,2022-11-03 15:42:15,CURX,0,0
Somnia,2022-11-03 15:42:15,CURY,0,1
Somnia,2022-11-03 15:42:15,INTX,0,0
Somnia,2022-11-03 15:42:15,INTY,0,0
Somnia,2022-11-03 15:42:15,IND,8147,8147
Somnia,2022-11-03 15:42:15,GEB,142,70
Somnia,2022-11-03 15:42:15,GEL,-167,-127
Somnia,2022-11-03 15:42:15,AEB,-2024,-2344
Somnia,2022-11-03 15:42:15,AEL,-2460,-5904
Somnia,2022-11-03 15:42:15,CURX,0,0
Somnia,2022-11-03 15:42:15,CURY,0,0
Somnia,2022-11-03 15:42:15,INTX,0,0
Somnia,2022-11-03 15:42:15,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8148,8148
Somnia,2022-11-03 15:42:16,GEB,150,53
Somnia,2022-11-03 15:42:16,GEL,-163,-123
Somnia,2022-11-03 15:42:16,AEB,-2028,-2436
Somnia,2022-11-03 15:42:16,AEL,-2420,-6044
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,1,1
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8149,8149
Somnia,2022-11-03 15:42:16,GEB,158,56
Somnia,2022-11-03 15:42:16,GEL,-129,-132
Somnia,2022-11-03 15:42:16,AEB,-1976,-2352
Somnia,2022-11-03 15:42:16,AEL,-2408,-6036
Somnia,2022-11-03 15:42:16,CURX,0,0
Somnia,2022-11-03 15:42:16,CURY,0,0
Somnia,2022-11-03 15:42:16,INTX,0,0
Somnia,2022-11-03 15:42:16,INTY,0,0
Somnia,2022-11-03 15:42:16,IND,8150,8150
Somnia,2022-11-03 15:42:16,GEB,140,71
